Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Total,Spread
2016,CHI,21,2015-12-12,1,NOP,W,98,94,33,78,0.423,8,20,0.4,24,29,0.828,7,48,17,6,6,14,10,40,89,0.449,6,16,0.375,8,11,0.727,5,41,26,9,6,11,22,192,4
2016,CHI,22,2015-12-14,1,PHI,W,115,96,43,85,0.506,8,22,0.364,21,26,0.808,10,53,28,7,8,14,15,38,92,0.413,11,31,0.355,9,13,0.692,9,36,19,6,8,11,17,211,19
2016,CHI,23,2015-12-16,1,MEM,W,98,85,38,86,0.442,9,24,0.375,13,19,0.684,9,45,22,5,6,15,17,32,76,0.421,5,19,0.263,16,28,0.571,5,41,27,6,5,17,20,183,13
2016,CHI,24,2015-12-18,1,DET,L,144,147,50,120,0.417,5,22,0.227,39,44,0.886,20,62,21,5,9,17,35,56,124,0.452,8,29,0.276,27,46,0.587,19,64,28,7,4,11,35,291,-3
2016,CHI,25,2015-12-19,0,NYK,L,91,107,37,94,0.394,5,21,0.238,12,17,0.706,18,47,17,7,1,13,20,41,82,0.5,5,20,0.25,20,24,0.833,10,43,19,6,2,12,15,198,-16
2016,CHI,26,2015-12-21,1,BRK,L,102,105,43,95,0.453,9,26,0.346,7,13,0.538,15,45,32,8,8,13,15,43,94,0.457,7,20,0.35,12,14,0.857,15,51,26,9,4,14,13,207,-3
2016,CHI,27,2015-12-25,0,OKC,W,105,96,40,92,0.435,7,18,0.389,18,20,0.9,16,53,22,8,6,16,19,37,96,0.385,6,24,0.25,16,23,0.696,18,48,20,12,3,14,15,201,9
2016,CHI,28,2015-12-26,0,DAL,L,111,118,42,78,0.538,8,21,0.381,19,26,0.731,13,41,20,7,7,18,23,40,87,0.46,16,33,0.485,22,28,0.786,16,42,24,10,1,12,25,229,-7
2016,CHI,29,2015-12-28,1,TOR,W,104,97,40,87,0.46,8,21,0.381,16,24,0.667,11,49,23,4,10,11,15,38,88,0.432,6,20,0.3,15,24,0.625,11,46,23,5,5,7,19,201,7
2016,CHI,30,2015-12-30,1,IND,W,102,100,37,86,0.43,6,18,0.333,22,27,0.815,14,53,15,6,10,22,19,37,97,0.381,7,22,0.318,19,24,0.792,16,46,18,14,7,13,21,202,2
2016,CHI,31,2016-01-01,1,NYK,W,108,81,39,85,0.459,10,16,0.625,20,25,0.8,14,54,27,4,9,8,19,31,84,0.369,6,19,0.316,13,17,0.765,11,42,16,3,7,12,25,189,27
2016,CHI,32,2016-01-03,0,TOR,W,115,113,42,82,0.512,9,21,0.429,22,25,0.88,8,42,23,4,8,11,18,42,92,0.457,13,31,0.419,16,19,0.842,13,37,21,6,8,9,19,228,2
2016,CHI,33,2016-01-05,1,MIL,W,117,106,46,83,0.554,5,19,0.263,20,20,1.0,7,45,27,5,10,15,11,46,102,0.451,6,16,0.375,8,14,0.571,17,43,28,9,3,10,19,223,11
2016,CHI,34,2016-01-07,1,BOS,W,101,92,39,94,0.415,9,22,0.409,14,17,0.824,12,54,23,4,5,16,18,35,98,0.357,5,25,0.2,17,22,0.773,15,51,17,11,3,11,19,193,9
2016,CHI,35,2016-01-09,0,ATL,L,105,120,36,83,0.434,7,18,0.389,26,31,0.839,12,46,16,7,6,22,13,49,94,0.521,10,24,0.417,12,15,0.8,8,40,33,15,13,16,22,225,-15
2016,CHI,36,2016-01-11,1,WAS,L,100,114,34,81,0.42,9,22,0.409,23,27,0.852,10,44,18,5,6,17,16,48,99,0.485,9,24,0.375,9,10,0.9,13,43,31,10,7,11,23,214,-14
2016,CHI,37,2016-01-12,0,MIL,L,101,106,35,85,0.412,12,29,0.414,19,24,0.792,20,57,22,3,8,17,25,43,93,0.462,3,13,0.231,17,28,0.607,14,40,28,11,9,5,19,207,-5
2016,CHI,38,2016-01-14,0,PHI,W,115,111,41,88,0.466,7,17,0.412,26,31,0.839,17,53,17,9,2,23,20,42,93,0.452,12,27,0.444,15,20,0.75,11,34,23,13,5,14,27,226,4
2016,CHI,39,2016-01-15,1,DAL,L,77,83,31,86,0.36,2,19,0.105,13,15,0.867,12,47,16,6,2,9,19,30,77,0.39,8,22,0.364,15,17,0.882,7,43,20,1,6,10,16,160,-6
2016,CHI,40,2016-01-18,0,DET,W,111,101,44,84,0.524,9,21,0.429,14,20,0.7,6,38,28,6,6,10,16,42,95,0.442,5,26,0.192,12,20,0.6,20,50,18,8,2,11,16,212,10
2016,CHI,41,2016-01-20,1,GSW,L,94,125,37,100,0.37,1,20,0.05,19,24,0.792,16,49,14,4,4,10,17,50,95,0.526,12,32,0.375,13,20,0.65,12,55,38,8,9,10,17,219,-31
2016,CHI,42,2016-01-22,0,BOS,L,101,110,38,89,0.427,3,13,0.231,22,26,0.846,15,50,11,7,4,20,19,43,96,0.448,8,23,0.348,16,21,0.762,16,46,26,14,6,12,22,211,-9
2016,CHI,43,2016-01-23,0,CLE,W,96,83,38,87,0.437,7,17,0.412,13,15,0.867,13,53,21,2,5,8,18,35,94,0.372,4,24,0.167,9,22,0.409,16,48,17,5,5,4,18,179,13
2016,CHI,44,2016-01-25,1,MIA,L,84,89,35,88,0.398,5,18,0.278,9,12,0.75,12,49,18,5,3,13,18,37,81,0.457,3,14,0.214,12,17,0.706,6,46,21,7,3,12,15,173,-5
2016,CHI,45,2016-01-28,0,LAL,W,114,91,47,95,0.495,6,17,0.353,14,16,0.875,12,51,29,12,5,11,19,32,85,0.376,9,25,0.36,18,23,0.783,11,41,21,6,4,15,17,205,23
2016,CHI,46,2016-01-31,0,LAC,L,93,120,40,93,0.43,5,15,0.333,8,11,0.727,11,42,19,2,4,9,20,45,84,0.536,17,32,0.531,13,19,0.684,7,46,26,8,6,11,15,213,-27
2016,CHI,47,2016-02-01,0,UTA,L,96,105,39,90,0.433,5,21,0.238,13,20,0.65,8,42,19,4,7,15,25,38,85,0.447,7,18,0.389,22,33,0.667,10,50,19,5,4,15,23,201,-9
2016,CHI,48,2016-02-03,0,SAC,W,107,102,40,88,0.455,11,21,0.524,16,21,0.762,10,49,26,8,0,17,21,42,88,0.477,6,20,0.3,12,19,0.632,9,45,21,12,8,17,19,209,5
2016,CHI,49,2016-02-05,0,DEN,L,110,115,43,93,0.462,5,12,0.417,19,27,0.704,11,40,21,5,7,11,31,39,87,0.448,6,18,0.333,31,44,0.705,13,48,22,5,8,10,24,225,-5
2016,CHI,50,2016-02-06,0,MIN,L,105,112,40,85,0.471,8,20,0.4,17,19,0.895,9,31,27,5,4,12,17,45,87,0.517,1,12,0.083,21,22,0.955,14,45,24,7,4,9,15,217,-7
2016,CHI,51,2016-02-08,0,CHO,L,91,108,35,90,0.389,10,25,0.4,11,14,0.786,8,41,25,5,8,7,22,35,80,0.438,14,36,0.389,24,31,0.774,10,56,20,6,8,13,19,199,-17
2016,CHI,52,2016-02-10,1,ATL,L,90,113,38,86,0.442,5,14,0.357,9,12,0.75,11,45,21,7,3,19,17,43,90,0.478,13,33,0.394,14,15,0.933,11,46,25,16,7,13,14,203,-23
2016,CHI,53,2016-02-18,0,CLE,L,95,106,37,93,0.398,8,21,0.381,13,22,0.591,15,49,12,4,4,13,19,42,91,0.462,7,24,0.292,15,17,0.882,11,52,21,8,8,11,22,201,-11
2016,CHI,54,2016-02-19,1,TOR,W,116,106,48,93,0.516,7,16,0.438,13,20,0.65,11,49,32,4,6,9,27,38,88,0.432,5,18,0.278,25,34,0.735,11,45,22,7,7,8,19,222,10
2016,CHI,55,2016-02-21,1,LAL,W,126,115,44,79,0.557,13,19,0.684,25,26,0.962,8,38,30,2,7,8,21,43,93,0.462,7,21,0.333,22,33,0.667,17,44,13,5,4,8,20,241,11
2016,CHI,56,2016-02-24,1,WAS,W,109,104,44,88,0.5,8,23,0.348,13,16,0.813,7,50,26,6,2,16,22,38,90,0.422,9,28,0.321,19,26,0.731,9,42,19,11,4,11,22,213,5
2016,CHI,57,2016-02-26,0,ATL,L,88,103,32,88,0.364,5,20,0.25,19,22,0.864,17,49,19,3,2,21,20,37,89,0.416,7,34,0.206,22,24,0.917,13,48,28,14,11,11,21,191,-15
2016,CHI,58,2016-02-27,1,POR,L,95,103,39,94,0.415,7,22,0.318,10,12,0.833,10,50,33,4,6,9,21,38,87,0.437,5,21,0.238,22,27,0.815,8,47,20,6,7,10,17,198,-8
2016,CHI,59,2016-03-01,0,MIA,L,111,129,41,90,0.456,11,23,0.478,18,26,0.692,8,29,20,10,2,10,22,52,77,0.675,6,12,0.5,19,25,0.76,4,38,28,5,11,15,23,240,-18
2016,CHI,60,2016-03-02,0,ORL,L,89,102,38,99,0.384,6,19,0.316,7,11,0.636,5,48,24,6,2,8,17,39,97,0.402,7,21,0.333,17,22,0.773,8,59,25,5,6,10,14,191,-13
2016,CHI,61,2016-03-05,1,HOU,W,108,100,36,79,0.456,9,21,0.429,27,34,0.794,12,53,28,8,4,26,21,35,87,0.402,9,35,0.257,21,30,0.7,11,40,22,17,3,19,27,208,8
2016,CHI,62,2016-03-07,1,MIL,W,100,90,39,78,0.5,10,25,0.4,12,15,0.8,6,44,35,5,11,18,18,36,91,0.396,7,18,0.389,11,17,0.647,18,48,24,7,5,12,19,190,10
2016,CHI,63,2016-03-10,0,SAS,L,101,109,39,86,0.453,11,22,0.5,12,13,0.923,11,50,23,5,5,21,18,44,93,0.473,6,17,0.353,15,19,0.789,9,40,29,14,4,8,12,210,-8
2016,CHI,64,2016-03-11,1,MIA,L,96,118,38,81,0.469,8,21,0.381,12,15,0.8,7,39,27,7,6,18,14,47,91,0.516,10,18,0.556,14,20,0.7,9,43,30,14,6,8,13,214,-22
2016,CHI,65,2016-03-14,0,TOR,W,109,107,41,83,0.494,9,25,0.36,18,20,0.9,8,38,23,2,7,9,22,37,83,0.446,6,20,0.3,27,31,0.871,10,42,12,5,9,7,18,216,2
2016,CHI,66,2016-03-16,0,WAS,L,96,117,35,87,0.402,6,20,0.3,20,23,0.87,9,40,20,10,3,18,20,43,88,0.489,13,21,0.619,18,24,0.75,9,47,25,12,6,15,19,213,-21
2016,CHI,67,2016-03-17,1,BRK,W,118,102,46,94,0.489,11,24,0.458,15,15,1.0,16,50,26,6,8,9,16,40,86,0.465,6,21,0.286,16,20,0.8,12,39,22,7,3,9,18,220,16
2016,CHI,68,2016-03-19,1,UTA,W,92,85,39,80,0.488,6,19,0.316,8,11,0.727,11,42,24,4,6,12,12,35,86,0.407,8,27,0.296,7,12,0.583,15,40,22,5,4,10,14,177,7
2016,CHI,69,2016-03-21,1,SAC,W,109,102,41,91,0.451,12,24,0.5,15,23,0.652,11,40,28,13,7,9,16,40,88,0.455,9,29,0.31,13,16,0.813,14,50,23,6,2,20,19,211,7
2016,CHI,70,2016-03-23,1,NYK,L,107,115,38,82,0.463,15,32,0.469,16,21,0.762,6,34,29,7,5,6,12,45,87,0.517,14,25,0.56,11,15,0.733,14,53,28,4,6,12,16,222,-8
2016,CHI,71,2016-03-24,0,NYK,L,94,106,37,89,0.416,6,25,0.24,14,18,0.778,7,34,15,9,2,8,14,39,76,0.513,13,30,0.433,15,16,0.938,5,45,19,4,9,18,12,200,-12
2016,CHI,72,2016-03-26,0,ORL,L,89,111,36,88,0.409,6,24,0.25,11,17,0.647,11,40,20,2,3,13,16,48,89,0.539,7,19,0.368,8,12,0.667,12,50,32,5,7,13,21,200,-22
2016,CHI,73,2016-03-28,1,ATL,L,100,102,40,106,0.377,9,22,0.409,11,15,0.733,18,58,22,4,5,8,17,36,85,0.424,5,22,0.227,25,28,0.893,7,48,22,4,13,8,13,202,-2
2016,CHI,74,2016-03-29,0,IND,W,98,96,37,87,0.425,10,26,0.385,14,16,0.875,12,41,22,5,6,17,19,39,90,0.433,3,19,0.158,15,17,0.882,13,44,20,9,6,12,16,194,2
2016,CHI,75,2016-03-31,0,HOU,W,103,100,37,77,0.481,11,24,0.458,18,22,0.818,5,42,28,5,4,17,20,36,90,0.4,9,25,0.36,19,22,0.864,13,45,19,5,6,10,19,203,3
2016,CHI,76,2016-04-02,1,DET,L,90,94,34,88,0.386,9,25,0.36,13,15,0.867,11,47,21,6,10,13,25,32,76,0.421,10,20,0.5,20,34,0.588,7,45,17,8,2,10,16,184,-4
2016,CHI,77,2016-04-03,0,MIL,W,102,98,39,74,0.527,7,26,0.269,17,22,0.773,6,34,30,10,4,12,16,40,85,0.471,2,7,0.286,16,20,0.8,15,44,28,6,7,14,17,200,4
2016,CHI,78,2016-04-05,0,MEM,L,92,108,34,77,0.442,11,29,0.379,13,19,0.684,13,42,22,6,11,20,20,39,87,0.448,7,19,0.368,23,26,0.885,12,42,18,13,1,11,15,200,-16
2016,CHI,79,2016-04-07,0,MIA,L,98,106,35,78,0.449,3,14,0.214,25,28,0.893,12,41,18,6,7,14,12,44,92,0.478,4,14,0.286,14,17,0.824,15,47,16,8,2,10,20,204,-8
2016,CHI,80,2016-04-09,1,CLE,W,105,102,40,89,0.449,8,24,0.333,17,21,0.81,13,45,19,8,6,12,22,36,83,0.434,19,40,0.475,11,18,0.611,12,42,24,5,5,16,18,207,3
2016,CHI,81,2016-04-11,0,NOP,W,121,116,44,77,0.571,10,23,0.435,23,26,0.885,5,35,29,5,3,9,20,41,80,0.513,12,26,0.462,22,28,0.786,10,33,28,8,2,10,23,237,5
2016,CHI,82,2016-04-13,1,PHI,W,115,105,39,83,0.47,15,24,0.625,22,27,0.815,16,53,27,8,8,17,13,37,81,0.457,17,35,0.486,14,18,0.778,4,31,28,10,7,13,24,220,10
2016,CLE,1,2015-10-27,0,CHI,L,95,97,38,94,0.404,9,29,0.31,10,17,0.588,11,50,26,5,7,11,21,37,87,0.425,7,19,0.368,16,23,0.696,7,47,13,6,10,13,22,192,-2
2016,CLE,2,2015-10-28,0,MEM,W,106,76,41,84,0.488,13,29,0.448,11,17,0.647,12,54,29,7,2,19,25,29,82,0.354,2,16,0.125,16,22,0.727,11,40,15,8,3,16,18,182,30
2016,CLE,3,2015-10-30,1,MIA,W,102,92,39,86,0.453,6,25,0.24,18,21,0.857,14,49,25,4,4,11,19,33,77,0.429,6,21,0.286,20,22,0.909,6,38,21,5,7,13,20,194,10
2016,CLE,4,2015-11-02,0,PHI,W,107,100,42,81,0.519,8,22,0.364,15,20,0.75,7,43,28,5,9,16,19,38,85,0.447,7,24,0.292,17,23,0.739,9,37,22,7,5,14,18,207,7
2016,CLE,5,2015-11-04,1,NYK,W,96,86,33,83,0.398,7,27,0.259,23,32,0.719,9,48,21,5,2,13,12,33,84,0.393,8,24,0.333,12,15,0.8,9,40,16,6,7,13,23,182,10
2016,CLE,6,2015-11-06,1,PHI,W,108,102,45,88,0.511,10,26,0.385,8,12,0.667,11,45,29,9,0,17,20,41,79,0.519,10,23,0.435,10,15,0.667,7,38,23,9,4,16,18,210,6
2016,CLE,7,2015-11-08,1,IND,W,101,97,38,83,0.458,8,24,0.333,17,25,0.68,11,48,25,5,4,10,20,39,90,0.433,6,18,0.333,13,19,0.684,12,47,22,5,4,7,20,198,4
2016,CLE,8,2015-11-10,1,UTA,W,118,114,37,74,0.5,11,24,0.458,33,43,0.767,11,35,24,9,6,17,21,40,82,0.488,10,22,0.455,24,28,0.857,13,37,30,11,0,16,35,232,4
2016,CLE,9,2015-11-13,0,NYK,W,90,84,33,78,0.423,6,28,0.214,18,31,0.581,12,49,12,6,1,12,19,29,79,0.367,9,27,0.333,17,21,0.81,10,46,16,7,4,15,26,174,6
2016,CLE,10,2015-11-14,0,MIL,L,105,108,37,91,0.407,14,38,0.368,17,27,0.63,14,54,21,6,8,21,24,43,102,0.422,6,16,0.375,16,22,0.727,15,51,20,6,9,13,25,213,-3
2016,CLE,11,2015-11-17,0,DET,L,99,104,38,80,0.475,11,33,0.333,12,20,0.6,3,40,21,8,2,14,25,36,84,0.429,7,21,0.333,25,31,0.806,11,48,20,11,1,13,15,203,-5
2016,CLE,12,2015-11-19,1,MIL,W,115,100,40,71,0.563,11,24,0.458,24,30,0.8,13,43,29,3,2,17,24,38,73,0.521,3,8,0.375,21,26,0.808,6,22,22,8,2,11,29,215,15
2016,CLE,13,2015-11-21,1,ATL,W,109,97,41,85,0.482,11,29,0.379,16,19,0.842,11,51,27,4,8,14,22,32,86,0.372,11,28,0.393,22,25,0.88,12,38,22,10,4,12,20,206,12
2016,CLE,14,2015-11-23,1,ORL,W,117,103,43,81,0.531,18,35,0.514,13,22,0.591,8,41,34,5,3,10,15,40,81,0.494,10,22,0.455,13,21,0.619,9,39,25,6,6,10,21,220,14
2016,CLE,15,2015-11-25,0,TOR,L,99,103,36,82,0.439,14,29,0.483,13,16,0.813,9,42,22,4,2,10,20,40,79,0.506,11,25,0.44,12,22,0.545,6,40,14,8,5,9,15,202,-4
2016,CLE,16,2015-11-27,0,CHO,W,95,90,34,81,0.42,8,25,0.32,19,25,0.76,12,50,17,3,2,16,22,33,80,0.413,5,25,0.2,19,25,0.76,7,38,20,7,7,12,25,185,5
2016,CLE,17,2015-11-28,1,BRK,W,90,88,35,87,0.402,9,27,0.333,11,17,0.647,12,49,20,9,11,20,19,33,81,0.407,4,17,0.235,18,24,0.75,8,46,21,9,4,16,18,178,2
2016,CLE,18,2015-12-01,1,WAS,L,85,97,28,83,0.337,9,30,0.3,20,23,0.87,10,47,15,8,3,19,18,39,83,0.47,7,28,0.25,12,16,0.75,2,39,23,7,5,13,23,182,-12
2016,CLE,19,2015-12-04,0,NOP,L,108,114,39,89,0.438,10,33,0.303,20,24,0.833,12,43,18,8,1,14,26,42,85,0.494,9,25,0.36,21,31,0.677,11,46,25,10,2,15,25,222,-6
2016,CLE,20,2015-12-05,0,MIA,L,84,99,31,85,0.365,6,28,0.214,16,24,0.667,11,36,14,8,1,15,26,37,68,0.544,7,16,0.438,18,29,0.621,3,41,21,5,9,17,25,183,-15
2016,CLE,21,2015-12-08,1,POR,W,105,100,40,79,0.506,9,21,0.429,16,20,0.8,6,30,18,10,4,9,18,40,79,0.506,11,26,0.423,9,16,0.563,10,36,21,3,2,19,25,205,5
2016,CLE,22,2015-12-11,0,ORL,W,111,76,41,72,0.569,11,21,0.524,18,27,0.667,9,45,28,12,0,19,19,28,72,0.389,6,22,0.273,14,20,0.7,6,30,16,8,3,20,24,187,35
2016,CLE,23,2015-12-15,0,BOS,W,89,77,36,78,0.462,8,23,0.348,9,10,0.9,6,46,17,5,7,16,17,28,87,0.322,9,32,0.281,12,14,0.857,12,41,18,6,6,10,11,166,12
2016,CLE,24,2015-12-17,1,OKC,W,104,100,41,88,0.466,12,29,0.414,10,13,0.769,16,42,29,6,1,18,22,35,74,0.473,6,20,0.3,24,28,0.857,9,36,23,7,7,12,20,204,4
2016,CLE,25,2015-12-20,1,PHI,W,108,86,40,85,0.471,11,25,0.44,17,21,0.81,6,40,25,11,6,12,19,30,86,0.349,5,24,0.208,21,30,0.7,16,49,15,6,2,21,22,194,22
2016,CLE,26,2015-12-23,1,NYK,W,91,84,32,83,0.386,5,22,0.227,22,25,0.88,14,48,23,6,4,8,15,32,82,0.39,5,16,0.313,15,16,0.938,9,44,19,5,7,11,17,175,7
2016,CLE,27,2015-12-25,0,GSW,L,83,89,30,95,0.316,5,30,0.167,18,25,0.72,17,55,12,6,4,11,22,32,78,0.41,5,18,0.278,20,27,0.741,8,49,21,7,10,16,19,172,-6
2016,CLE,28,2015-12-26,0,POR,L,76,105,28,77,0.364,11,31,0.355,9,15,0.6,9,42,21,4,2,17,20,41,89,0.461,9,22,0.409,14,19,0.737,10,49,28,9,3,9,12,181,-29
2016,CLE,29,2015-12-28,0,PHO,W,101,97,33,71,0.465,17,41,0.415,18,25,0.72,10,37,21,8,8,17,18,36,79,0.456,11,25,0.44,14,20,0.7,14,44,20,8,1,16,23,198,4
2016,CLE,30,2015-12-29,0,DEN,W,93,87,38,86,0.442,4,22,0.182,13,22,0.591,9,44,17,12,3,12,16,37,89,0.416,5,24,0.208,8,11,0.727,12,52,18,8,6,18,19,180,6
2016,CLE,31,2016-01-02,1,ORL,W,104,79,34,82,0.415,12,37,0.324,24,39,0.615,12,53,24,6,1,7,17,29,76,0.382,6,25,0.24,15,17,0.882,5,45,16,1,2,14,29,183,25
2016,CLE,32,2016-01-04,1,TOR,W,122,100,41,74,0.554,17,33,0.515,23,26,0.885,11,40,25,6,4,14,22,36,73,0.493,8,19,0.421,20,29,0.69,8,26,24,9,5,11,19,222,22
2016,CLE,33,2016-01-06,0,WAS,W,121,115,48,89,0.539,12,29,0.414,13,19,0.684,13,44,16,9,3,12,20,42,76,0.553,14,24,0.583,17,27,0.63,5,33,31,7,1,13,18,236,6
2016,CLE,34,2016-01-08,0,MIN,W,125,99,43,81,0.531,13,27,0.481,26,29,0.897,10,43,23,8,5,12,19,36,79,0.456,7,16,0.438,20,26,0.769,7,33,24,8,2,13,21,224,26
2016,CLE,35,2016-01-10,0,PHI,W,95,85,35,90,0.389,9,32,0.281,16,23,0.696,13,51,20,9,2,11,16,35,77,0.455,6,18,0.333,9,19,0.474,7,48,22,6,7,19,18,180,10
2016,CLE,36,2016-01-12,0,DAL,W,110,107,40,97,0.412,17,44,0.386,13,16,0.813,17,46,28,12,4,10,21,39,79,0.494,11,28,0.393,18,22,0.818,7,44,25,4,7,16,16,217,3
2016,CLE,37,2016-01-14,0,SAS,L,95,99,38,82,0.463,10,26,0.385,9,11,0.818,9,43,15,4,2,18,23,38,83,0.458,5,17,0.294,18,22,0.818,11,45,17,6,7,12,16,194,-4
2016,CLE,38,2016-01-15,0,HOU,W,91,77,34,87,0.391,8,35,0.229,15,23,0.652,17,49,19,10,6,15,24,26,74,0.351,6,25,0.24,19,29,0.655,10,40,15,10,6,19,20,168,14
2016,CLE,39,2016-01-18,1,GSW,L,98,132,37,77,0.481,7,19,0.368,17,25,0.68,8,36,22,3,4,16,25,46,85,0.541,19,40,0.475,21,27,0.778,6,37,33,7,2,8,25,230,-34
2016,CLE,40,2016-01-20,0,BRK,W,91,78,36,77,0.468,5,17,0.294,14,20,0.7,6,45,15,6,3,13,13,35,84,0.417,4,19,0.211,4,8,0.5,9,39,20,4,4,14,16,169,13
2016,CLE,41,2016-01-21,1,LAC,W,115,102,42,83,0.506,13,28,0.464,18,24,0.75,14,47,29,5,2,15,31,36,80,0.45,6,25,0.24,24,36,0.667,8,35,19,9,3,9,21,217,13
2016,CLE,42,2016-01-23,1,CHI,L,83,96,35,94,0.372,4,24,0.167,9,22,0.409,16,48,17,5,5,4,18,38,87,0.437,7,17,0.412,13,15,0.867,13,53,21,2,5,8,18,179,-13
2016,CLE,43,2016-01-25,1,MIN,W,114,107,45,89,0.506,11,31,0.355,13,20,0.65,12,43,30,7,3,15,18,41,84,0.488,4,16,0.25,21,23,0.913,8,38,28,10,2,11,24,221,7
2016,CLE,44,2016-01-27,1,PHO,W,115,93,45,81,0.556,11,28,0.393,14,16,0.875,10,37,34,12,3,15,17,33,70,0.471,8,20,0.4,19,25,0.76,12,34,25,6,2,23,17,208,22
2016,CLE,45,2016-01-29,0,DET,W,114,106,39,83,0.47,9,23,0.391,27,29,0.931,10,47,20,4,1,8,25,40,84,0.476,7,23,0.304,19,26,0.731,9,39,20,5,4,9,24,220,8
2016,CLE,46,2016-01-30,1,SAS,W,117,103,45,82,0.549,9,23,0.391,18,21,0.857,10,43,24,4,4,10,21,40,81,0.494,6,18,0.333,17,21,0.81,8,32,20,2,2,6,19,220,14
2016,CLE,47,2016-02-01,0,IND,W,111,106,44,88,0.5,7,22,0.318,16,23,0.696,10,45,22,8,3,16,19,43,101,0.426,8,27,0.296,12,14,0.857,17,44,24,11,7,16,23,217,5
2016,CLE,48,2016-02-03,0,CHO,L,97,106,38,83,0.458,10,28,0.357,11,14,0.786,3,28,16,9,5,8,19,39,79,0.494,9,27,0.333,19,23,0.826,11,49,26,4,3,14,14,203,-9
2016,CLE,49,2016-02-05,1,BOS,L,103,104,37,87,0.425,8,30,0.267,21,35,0.6,15,47,21,8,6,15,25,38,88,0.432,7,20,0.35,21,25,0.84,11,49,21,6,5,15,27,207,-1
2016,CLE,50,2016-02-06,1,NOP,W,99,84,39,90,0.433,14,41,0.341,7,7,1.0,10,49,21,6,6,14,17,34,87,0.391,5,23,0.217,11,16,0.688,13,42,18,5,2,8,16,183,15
2016,CLE,51,2016-02-08,1,SAC,W,120,100,45,94,0.479,16,35,0.457,14,19,0.737,12,53,27,7,5,14,25,36,82,0.439,9,23,0.391,19,29,0.655,8,44,28,11,4,17,23,220,20
2016,CLE,52,2016-02-10,1,LAL,W,120,111,48,94,0.511,13,31,0.419,11,18,0.611,13,46,26,6,1,7,20,38,86,0.442,13,28,0.464,22,27,0.815,11,44,16,5,3,11,19,231,9
2016,CLE,53,2016-02-18,1,CHI,W,106,95,42,91,0.462,7,24,0.292,15,17,0.882,11,52,21,8,8,11,22,37,93,0.398,8,21,0.381,13,22,0.591,15,49,12,4,4,13,19,201,11
2016,CLE,54,2016-02-21,0,OKC,W,115,92,41,80,0.513,10,23,0.435,23,27,0.852,13,49,25,4,1,13,21,37,90,0.411,5,21,0.238,13,19,0.684,14,39,22,9,7,10,23,207,23
2016,CLE,55,2016-02-22,1,DET,L,88,96,34,79,0.43,8,26,0.308,12,13,0.923,5,40,19,8,2,18,21,37,80,0.463,8,25,0.32,14,21,0.667,6,43,17,10,3,15,15,184,-8
2016,CLE,56,2016-02-24,1,CHO,W,114,103,45,91,0.495,13,32,0.406,11,17,0.647,12,47,26,11,1,9,20,37,76,0.487,10,29,0.345,19,27,0.704,8,43,23,7,2,14,20,217,11
2016,CLE,57,2016-02-26,0,TOR,L,97,99,35,74,0.473,12,24,0.5,15,21,0.714,10,39,21,4,0,14,26,37,73,0.507,6,17,0.353,19,26,0.731,5,34,18,6,0,12,23,196,-2
2016,CLE,58,2016-02-28,0,WAS,L,99,113,32,80,0.4,9,29,0.31,26,30,0.867,6,39,20,6,2,14,26,39,79,0.494,11,31,0.355,24,34,0.706,6,45,28,6,2,13,26,212,-14
2016,CLE,59,2016-02-29,1,IND,W,100,96,35,83,0.422,9,29,0.31,21,25,0.84,9,40,22,4,2,13,15,37,80,0.463,8,18,0.444,14,15,0.933,9,36,23,8,11,12,23,196,4
2016,CLE,60,2016-03-04,1,WAS,W,108,83,42,90,0.467,12,27,0.444,12,16,0.75,8,47,24,9,5,9,19,32,81,0.395,3,20,0.15,16,24,0.667,10,47,14,2,5,16,19,191,25
2016,CLE,61,2016-03-05,1,BOS,W,120,103,42,82,0.512,10,30,0.333,26,34,0.765,15,47,27,8,4,15,21,37,80,0.463,10,23,0.435,19,27,0.704,10,37,17,8,1,14,22,223,17
2016,CLE,62,2016-03-07,1,MEM,L,103,106,36,80,0.45,7,29,0.241,24,29,0.828,13,49,23,9,7,25,22,41,86,0.477,6,20,0.3,18,22,0.818,9,35,23,16,8,17,26,209,-3
2016,CLE,63,2016-03-09,0,SAC,W,120,111,39,90,0.433,13,44,0.295,29,35,0.829,15,51,17,5,1,14,21,40,84,0.476,8,22,0.364,23,32,0.719,5,38,20,8,2,10,27,231,9
2016,CLE,64,2016-03-10,0,LAL,W,120,108,45,85,0.529,16,35,0.457,14,20,0.7,9,38,22,4,6,8,20,42,80,0.525,7,22,0.318,17,21,0.81,4,34,18,8,4,11,22,228,12
